정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
CAB285000747,신성미소지움아파트,36.79226235,127.16454777,2024-10-28,747.0,34010,충청남도 천안시,천안BIS
CAB285000748,천안여중입구,36.7999936,127.1593035,2024-10-28,748.0,34010,충청남도 천안시,천안BIS
CAB285000749,삼룡교,36.797712,127.159202,2024-10-28,749.0,34010,충청남도 천안시,천안BIS
CAB285000750,원삼거리,36.7836693,127.16506593,2024-10-28,750.0,34010,충청남도 천안시,천안BIS
CAB285000751,구룡동,36.7666725,127.1490484,2024-10-28,751.0,34010,충청남도 천안시,천안BIS
CAB285000753,청수극동2차아파트,36.7893504,127.15448429,2024-10-28,753.0,34010,충청남도 천안시,천안BIS
CAB285000754,청수LG SK아파트,36.7913365,127.1560667,2024-10-28,754.0,34010,충청남도 천안시,천안BIS
CAB285000755,청수극동1차아파트,36.79156779,127.1559119,2024-10-28,755.0,34010,충청남도 천안시,천안BIS
CAB285000756,공립지역아동센터,36.7958596,127.1583892,2024-10-28,756.0,34010,충청남도 천안시,천안BIS
CAB285000757,청수현대아파트,36.79811958,127.15482904,2024-10-28,757.0,34010,충청남도 천안시,천안BIS
CAB285000758,청수현대아파트,36.79757,127.15305,2024-10-28,758.0,34010,충청남도 천안시,천안BIS
CAB285000759,청수현대아파트,36.79756324,127.15283459,2024-10-28,759.0,34010,충청남도 천안시,천안BIS
CAB285000760,남양유업,36.79487393,127.15111657,2024-10-28,760.0,34010,충청남도 천안시,천안BIS
CAB285000761,남양유업,36.7941202,127.1510754,2024-10-28,761.0,34010,충청남도 천안시,천안BIS
CAB285000762,청수금호아파트,36.79194759,127.14979233,2024-10-28,762.0,34010,충청남도 천안시,천안BIS
CAB285000763,극동스타클래스더퍼스트예정지,36.79195821,127.14959831,2024-10-28,763.0,34010,충청남도 천안시,천안BIS
CAB285000764,경남아너스빌,36.78981452,127.14814319,2024-10-28,764.0,34010,충청남도 천안시,천안BIS
CAB285000768,청당마을신도브래뉴아파트,36.7787137,127.1406806,2024-10-28,768.0,34010,충청남도 천안시,천안BIS
CAB285000770,현대까치아파트,36.77263961,127.13804407,2024-10-28,770.0,34010,충청남도 천안시,천안BIS
CAB285000771,현대까치아파트,36.772629,127.137836,2024-10-28,771.0,34010,충청남도 천안시,천안BIS
CAB285000774,청수초등학교,36.78801064,127.15168239,2024-10-28,774.0,34010,충청남도 천안시,천안BIS
CAB285000775,구성초등학교,36.79378962,127.16034074,2024-10-28,775.0,34010,충청남도 천안시,천안BIS
CAB285000776,구성초등학교,36.793522,127.160393,2024-10-28,776.0,34010,충청남도 천안시,천안BIS
CAB285000777,구성신성아파트,36.791359,127.162442,2024-10-28,777.0,34010,충청남도 천안시,천안BIS
CAB285000778,구성신성아파트,36.791671,127.162539,2024-10-28,778.0,34010,충청남도 천안시,천안BIS
CAB285000780,부영아파트입구,36.76162963,127.17227074,2024-10-28,780.0,34010,충청남도 천안시,천안BIS
CAB285000781,부영아파트입구,36.7615774,127.1724646,2024-10-28,781.0,34010,충청남도 천안시,천안BIS
CAB285001900,TMC(주),36.94302563,127.19596609,2024-10-28,1900.0,34010,충청남도 천안시,천안BIS
CAB285001901,가산2리,36.93076466,127.20048241,2024-10-28,1901.0,34010,충청남도 천안시,천안BIS
CAB285001902,가산2리,36.93073286,127.20015528,2024-10-28,1902.0,34010,충청남도 천안시,천안BIS
CAB285001903,독정리,36.92596326,127.22542563,2024-10-28,1903.0,34010,충청남도 천안시,천안BIS
CAB285001905,시장1리,36.88725295,127.23158075,2024-10-28,1905.0,34010,충청남도 천안시,천안BIS
CAB285001906,시장1리,36.887211,127.2313792,2024-10-28,1906.0,34010,충청남도 천안시,천안BIS
CAB285001907,도림1리,36.91448296,127.25392575,2024-10-28,1907.0,34010,충청남도 천안시,천안BIS
CAB285001908,도림1리,36.91459704,127.25337022,2024-10-28,1908.0,34010,충청남도 천안시,천안BIS
CAB285001909,양대리입구,36.90407311,127.25606421,2024-10-28,1909.0,34010,충청남도 천안시,천안BIS
CAB285001910,양대리입구,36.90362344,127.25620802,2024-10-28,1910.0,34010,충청남도 천안시,천안BIS
CAB285001911,한성아파트,36.91354008,127.24504336,2024-10-28,1911.0,34010,충청남도 천안시,천안BIS
CAB285001912,한성아파트,36.91335298,127.24504908,2024-10-28,1912.0,34010,충청남도 천안시,천안BIS
CAB285001913,왕림2리,36.92114132,127.10530574,2024-10-28,1913.0,34010,충청남도 천안시,천안BIS
CAB285001914,왕림2리,36.9211561,127.1051457,2024-10-28,1914.0,34010,충청남도 천안시,천안BIS
CAB285001915,병천5리,36.7630848,127.2986575,2024-10-28,1915.0,34010,충청남도 천안시,천안BIS
CAB285001916,병천5리,36.76290601,127.29874588,2024-10-28,1916.0,34010,충청남도 천안시,천안BIS
CAB285001919,쌍용동사거리,36.7993939,127.1276448,2024-10-28,1919.0,34010,충청남도 천안시,천안BIS
CAB285001920,쌍용동사거리,36.799421,127.12851,2024-10-28,1920.0,34010,충청남도 천안시,천안BIS
CAB285001928,개목마을,36.81614127,127.13036574,2024-10-28,1928.0,34010,충청남도 천안시,천안BIS
CAB285001929,관성리가나안농장,36.8074618,127.3237051,2024-10-28,1929.0,34010,충청남도 천안시,천안BIS
CAB285001930,관성리가나안농장,36.8073401,127.3237502,2024-10-28,1930.0,34010,충청남도 천안시,천안BIS
CAB285001933,태영아파트입구,36.73861074,127.22187281,2024-10-28,1933.0,34010,충청남도 천안시,천안BIS
CAB285001934,태영아파트입구,36.7388364,127.2219296,2024-10-28,1934.0,34010,충청남도 천안시,천안BIS
CAB285001935,태영아파트,36.7400512,127.2256406,2024-10-28,1935.0,34010,충청남도 천안시,천안BIS
CAB285001936,태영아파트,36.7399067,127.2255291,2024-10-28,1936.0,34010,충청남도 천안시,천안BIS
CAB285001937,봉양1리,36.7123007,127.2579662,2024-10-28,1937.0,34010,충청남도 천안시,천안BIS
CAB285001938,봉양1리,36.71242455,127.2578275,2024-10-28,1938.0,34010,충청남도 천안시,천안BIS
CAB285001939,봉양1리,36.70779162,127.25819724,2024-10-28,1939.0,34010,충청남도 천안시,천안BIS
CAB285001940,봉양1리,36.7078211,127.2583609,2024-10-28,1940.0,34010,충청남도 천안시,천안BIS
CAB285001941,동천안농협,36.7709245,127.2029192,2024-10-28,1941.0,34010,충청남도 천안시,천안BIS
CAB285001942,동천안농협,36.77097249,127.20317073,2024-10-28,1942.0,34010,충청남도 천안시,천안BIS
CAB285001944,용곡동일4단지아파트,36.79014131,127.13991074,2024-10-28,1944.0,34010,충청남도 천안시,천안BIS
CAB285001945,용곡동일4단지아파트,36.78975097,127.13994252,2024-10-28,1945.0,34010,충청남도 천안시,천안BIS
CAB285001948,장산5리,36.7475312,127.3005678,2024-10-28,1948.0,34010,충청남도 천안시,천안BIS
CAB285001949,장산5리,36.74747533,127.30030693,2024-10-28,1949.0,34010,충청남도 천안시,천안BIS
CAB285001950,천안박물관,36.7863024,127.1648077,2024-10-28,1950.0,34010,충청남도 천안시,천안BIS
CAB285001951,천안박물관,36.7869163,127.16508741,2024-10-28,1951.0,34010,충청남도 천안시,천안BIS
CAB285001952,경남아너스빌,36.78970128,127.14832407,2024-10-28,1952.0,34010,충청남도 천안시,천안BIS
CAB285001953,석곡2리,36.7344093,127.2234968,2024-10-28,1953.0,34010,충청남도 천안시,천안BIS
CAB285001954,석곡2리,36.7343735,127.2236145,2024-10-28,1954.0,34010,충청남도 천안시,천안BIS
CAB285001956,새텃말,36.8468777,127.2737483,2024-10-28,1956.0,34010,충청남도 천안시,천안BIS
CAB285001957,질마제,36.849436,127.27843346,2024-10-28,1957.0,34010,충청남도 천안시,천안BIS
CAB285001958,질마제,36.8496314,127.2783952,2024-10-28,1958.0,34010,충청남도 천안시,천안BIS
CAB285001959,납안1리,36.8559422,127.2637186,2024-10-28,1959.0,34010,충청남도 천안시,천안BIS
CAB285001960,납안1리,36.85579542,127.26365791,2024-10-28,1960.0,34010,충청남도 천안시,천안BIS
CAB285001961,광덕2리(종점),36.7969857,127.3382618,2024-10-28,1961.0,34010,충청남도 천안시,천안BIS
CAB285001962,행암리,36.79695522,127.35293947,2024-10-28,1962.0,34010,충청남도 천안시,천안BIS
CAB285001963,행암리,36.7966539,127.3527773,2024-10-28,1963.0,34010,충청남도 천안시,천안BIS
CAB285001964,성결원입구,36.79932325,127.35282038,2024-10-28,1964.0,34010,충청남도 천안시,천안BIS
CAB285001965,성결원입구,36.799403,127.352503,2024-10-28,1965.0,34010,충청남도 천안시,천안BIS
CAB285001966,화덕3리(종점),36.7510653,127.4017311,2024-10-28,1966.0,34010,충청남도 천안시,천안BIS
CAB285001967,교천리,36.78228676,127.19542569,2024-10-28,1967.0,34010,충청남도 천안시,천안BIS
CAB285001968,교천리,36.78260829,127.19537038,2024-10-28,1968.0,34010,충청남도 천안시,천안BIS
CAB285001969,LS일렉트릭,36.76387299,127.16953575,2024-10-28,1969.0,34010,충청남도 천안시,천안BIS
CAB285001970,LS일렉트릭,36.76355961,127.16967574,2024-10-28,1970.0,34010,충청남도 천안시,천안BIS
CAB285001971,청룡동행정복지센터,36.78585295,127.15697407,2024-10-28,1971.0,34010,충청남도 천안시,천안BIS
CAB285001972,청룡동행정복지센터,36.78572841,127.15708834,2024-10-28,1972.0,34010,충청남도 천안시,천안BIS
CAB285001974,신방한라비발디후문,36.77018288,127.13429187,2024-10-28,1974.0,34010,충청남도 천안시,천안BIS
CAB285001975,신방한라비발디후문,36.7700406,127.1344315,2024-10-28,1975.0,34010,충청남도 천안시,천안BIS
CAB285001977,남관4리,36.7542491,127.122759,2024-10-28,1977.0,34010,충청남도 천안시,천안BIS
CAB285001978,솔모랭이,36.74512974,127.11182065,2024-10-28,1978.0,34010,충청남도 천안시,천안BIS
CAB285001979,솔모랭이,36.74535746,127.1119261,2024-10-28,1979.0,34010,충청남도 천안시,천안BIS
CAB285001980,삼태2리,36.73621588,127.09045476,2024-10-28,1980.0,34010,충청남도 천안시,천안BIS
CAB285001981,삼태2리,36.7362496,127.0906652,2024-10-28,1981.0,34010,충청남도 천안시,천안BIS
CAB285001982,해수동입구,36.67411005,127.03850072,2024-10-28,1982.0,34010,충청남도 천안시,천안BIS
CAB285001983,해수동입구,36.6739664,127.0384378,2024-10-28,1983.0,34010,충청남도 천안시,천안BIS
CAB285001984,천안교육지원청,36.80054965,127.11117908,2024-10-28,1984.0,34010,충청남도 천안시,천안BIS
CAB285001985,충남북부상공회의소,36.7978613,127.10863241,2024-10-28,1985.0,34010,충청남도 천안시,천안BIS
CAB285001987,불당한성아파트,36.80281799,127.11243574,2024-10-28,1987.0,34010,충청남도 천안시,천안BIS
CAB285001988,불당한성아파트,36.80304803,127.1122592,2024-10-28,1988.0,34010,충청남도 천안시,천안BIS
CAB285001989,신사3리,36.744294,127.229297,2024-10-28,1989.0,34010,충청남도 천안시,천안BIS
CAB285000782,응원리,36.7649545,127.1787875,2024-10-28,782.0,34010,충청남도 천안시,천안BIS
CAB285000783,막실,36.7648645,127.1788607,2024-10-28,783.0,34010,충청남도 천안시,천안BIS
CAB285000784,부영아파트,36.76055464,127.17815574,2024-10-28,784.0,34010,충청남도 천안시,천안BIS
CAB285000823,삼일원앙아파트,36.79007296,127.11982074,2024-10-28,823.0,34010,충청남도 천안시,천안BIS
CAB285000824,쌍용역예일병원계룡아파트,36.79307799,127.12246074,2024-10-28,824.0,34010,충청남도 천안시,천안BIS
CAB285000825,쌍용역해누리아이파크,36.79305796,127.12342074,2024-10-28,825.0,34010,충청남도 천안시,천안BIS
CAB285000826,쌍용고가교,36.79409963,127.12633741,2024-10-28,826.0,34010,충청남도 천안시,천안BIS
CAB285000827,이화여성병원,36.79425133,127.12614741,2024-10-28,827.0,34010,충청남도 천안시,천안BIS
CAB285000828,쌍용동 이마트,36.79631584,127.12876967,2024-10-28,828.0,34010,충청남도 천안시,천안BIS
CAB285000829,쌍용동 이마트,36.79631298,127.12906241,2024-10-28,829.0,34010,충청남도 천안시,천안BIS
CAB285000831,선영새마을금고,36.79934011,127.14290464,2024-10-28,831.0,34010,충청남도 천안시,천안BIS
CAB285000832,일봉초등학교,36.79878796,127.13998408,2024-10-28,832.0,34010,충청남도 천안시,천안BIS
CAB285000834,다가동신성아파트YWCA,36.79855297,127.13677741,2024-10-28,834.0,34010,충청남도 천안시,천안BIS
CAB285000835,다가동신성아파트,36.79883462,127.13623241,2024-10-28,835.0,34010,충청남도 천안시,천안BIS
CAB285000836,충무병원,36.798219,127.133663,2024-10-28,836.0,34010,충청남도 천안시,천안BIS
CAB285000837,충무병원,36.7982696,127.13249907,2024-10-28,837.0,34010,충청남도 천안시,천안BIS
CAB285000838,충무병원후문,36.7964296,127.1313223,2024-10-28,838.0,34010,충청남도 천안시,천안BIS
CAB285000839,두레현대1단지아파트,36.79260462,127.13158048,2024-10-28,839.0,34010,충청남도 천안시,천안BIS
CAB285000840,성지새말2단지아파트,36.79261965,127.13138408,2024-10-28,840.0,34010,충청남도 천안시,천안BIS
CAB285000841,용곡더쉴아파트,36.78947214,127.13134944,2024-10-28,841.0,34010,충청남도 천안시,천안BIS
CAB285000842,용곡더쉴아파트,36.78936127,127.13110908,2024-10-28,842.0,34010,충청남도 천안시,천안BIS
CAB285000843,현대 향촌아파트정문,36.78843038,127.1303718,2024-10-28,843.0,34010,충청남도 천안시,천안BIS
CAB285000844,한라 동백2차아파트정문,36.78817834,127.13024809,2024-10-28,844.0,34010,충청남도 천안시,천안BIS
CAB285000845,현대 향촌아파트,36.7897316,127.1286902,2024-10-28,845.0,34010,충청남도 천안시,천안BIS
CAB285000846,현대향촌아파트,36.78997758,127.12913279,2024-10-28,846.0,34010,충청남도 천안시,천안BIS
CAB285000847,성지새말아파트,36.79230628,127.12888407,2024-10-28,847.0,34010,충청남도 천안시,천안BIS
CAB285000848,성지새말아파트,36.7921028,127.12913101,2024-10-28,848.0,34010,충청남도 천안시,천안BIS
CAB285000849,신방한라동백아파트,36.78760879,127.12892111,2024-10-28,849.0,34010,충청남도 천안시,천안BIS
CAB285000850,신방초원아파트후문,36.7879761,127.1285709,2024-10-28,850.0,34010,충청남도 천안시,천안BIS
CAB285000851,신방초원아파트,36.78729211,127.12431111,2024-10-28,851.0,34010,충청남도 천안시,천안BIS
CAB285000852,신촌초등학교,36.7864263,127.12325741,2024-10-28,852.0,34010,충청남도 천안시,천안BIS
CAB285000853,삼일원앙아파트,36.78883795,127.11888408,2024-10-28,853.0,34010,충청남도 천안시,천안BIS
CAB285000854,쌍용고입구,36.79023545,127.11699722,2024-10-28,854.0,34010,충청남도 천안시,천안BIS
CAB285000855,쌍용고입구,36.79054961,127.11675408,2024-10-28,855.0,34010,충청남도 천안시,천안BIS
CAB285000856,월봉대우아파트,36.79516463,127.11475074,2024-10-28,856.0,34010,충청남도 천안시,천안BIS
CAB285000857,월봉5차현대아파트,36.79577635,127.11463627,2024-10-28,857.0,34010,충청남도 천안시,천안BIS
CAB285000858,월봉벽산아파트,36.79817587,127.11484665,2024-10-28,858.0,34010,충청남도 천안시,천안BIS
CAB285000859,월봉벽산아파트,36.79859296,127.11513408,2024-10-28,859.0,34010,충청남도 천안시,천안BIS
CAB285000860,쌍용도서관,36.80043899,127.11513943,2024-10-28,860.0,34010,충청남도 천안시,천안BIS
CAB285000861,월봉청솔아파트,36.80130127,127.11628741,2024-10-28,861.0,34010,충청남도 천안시,천안BIS
CAB285000862,용암마을,36.80091465,127.11944907,2024-10-28,862.0,34010,충청남도 천안시,천안BIS
CAB285000863,용암마을,36.80105907,127.12001582,2024-10-28,863.0,34010,충청남도 천안시,천안BIS
CAB285000864,쌍용초등학교,36.80061462,127.12296408,2024-10-28,864.0,34010,충청남도 천안시,천안BIS
CAB285000865,쌍용한라동백아파트,36.80018299,127.12403575,2024-10-28,865.0,34010,충청남도 천안시,천안BIS
CAB285000866,주공7단지,36.80086461,127.12669074,2024-10-28,866.0,34010,충청남도 천안시,천안BIS
CAB285000867,주공7단지,36.80182353,127.12473122,2024-10-28,867.0,34010,충청남도 천안시,천안BIS
CAB285000868,주공7단지,36.80196688,127.12461753,2024-10-28,868.0,34010,충청남도 천안시,천안BIS
CAB285000869,라이프아파트,36.80242966,127.12182408,2024-10-28,869.0,34010,충청남도 천안시,천안BIS
CAB285000870,라이프아파트,36.80222234,127.12220767,2024-10-28,870.0,34010,충청남도 천안시,천안BIS
CAB285000871,대하마트,36.798903,127.1181079,2024-10-28,871.0,34010,충청남도 천안시,천안BIS
CAB285000872,대하마트,36.79883455,127.11824801,2024-10-28,872.0,34010,충청남도 천안시,천안BIS
CAB285000873,나사렛대학교,36.79542962,127.11781574,2024-10-28,873.0,34010,충청남도 천안시,천안BIS
